#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1904;Somme;Somme;Somme;;Somme;;;;;;;;;x
PROV1905;Main;Main;Main;;Main;;;;;;;;;x
PROV1906;Seine;Seine;Seine;;Seine;;;;;;;;;x
PROV1907;Seine;Seine;Seine;;Seine;;;;;;;;;x
PROV1908;Seine;Seine;Seine;;Seine;;;;;;;;;x
PROV1909;Yonne;Yonne;Yonne;;Yonne;;;;;;;;;x
PROV1910;Marne;Marne;Marne;;Marne;;;;;;;;;x
PROV1911;Marne;Marne;Marne;;Marne;;;;;;;;;x
PROV1912;Oise;Oise;Oise;;Oise;;;;;;;;;x
PROV1913;Oise;Oise;Oise;;Oise;;;;;;;;;x
PROV1914;Aisne;Aisne;Aisne;;Aisne;;;;;;;;;x
PROV1915;Loire;Loire;Loire;;Loire;;;;;;;;;x
PROV1916;Loire;Loire;Loire;;Loire;;;;;;;;;x
PROV1917;Loire;Loire;Loire;;Loire;;;;;;;;;x
PROV1918;Vienne;Vienne;Vienne;;Vienne;;;;;;;;;x
PROV1919;Mosel;Mosel;Mosel;;Mosel;;;;;;;;;x
PROV1920;Charente;Charente;Charente;;Charente;;;;;;;;;x
PROV1921;Mosel;Mosel;Mosel;;Mosel;;;;;;;;;x
PROV1922;Dordogne;Dordogne;Dordogne;;Dordogne;;;;;;;;;x
PROV1923;Garonne;Garonne;Garonne;;Garonne;;;;;;;;;x
PROV1924;Garonne;Garonne;Garonne;;Garonne;;;;;;;;;x
PROV1925;Garonne;Garonne;Garonne;;Garonne;;;;;;;;;x
PROV1926;Adour;Adour;Adour;;Adour;;;;;;;;;x
PROV1927;Rhone;Rhone;Rhone;;Rhone;;;;;;;;;x
PROV1928;Guadalquivir;Guadalquivir;Guadalquivir;;Guadalquivir;;;;;;;;;x
PROV1929;Rhein;Rhein;Rhein;;Rhein;;;;;;;;;x
PROV1930;Rhein;Rhein;Rhein;;Rhein;;;;;;;;;x
PROV1931;Rhein;Rhein;Rhein;;Rhein;;;;;;;;;x
PROV1932;Maas;Maas;Maas;;Maas;;;;;;;;;x
PROV1933;Maas;Maas;Maas;;Maas;;;;;;;;;x
PROV1934;Maas;Maas;Maas;;Maas;;;;;;;;;x
PROV1935;Ran of Kutch;Ran of Kutch;Ran of Kutch;;Ran of Kutch;;;;;;;;;x
PROV1936;Indus A;Indus A;Indus A;;Indus A;;;;;;;;;x
PROV1937;Indus B;Indus B;Indus B;;Indus B;;;;;;;;;x
PROV1938;Redsea;Redsea;Redsea;;Redsea;;;;;;;;;x
PROV1939;Redsea;Redsea;Redsea;;Redsea;;;;;;;;;x
PROV1940;Redsea;Redsea;Redsea;;Redsea;;;;;;;;;x
PROV1941;Gulf of Aden;Gulf of Aden;Gulf of Aden;;Gulf of Aden;;;;;;;;;x
PROV1942;Coast of Somailia;Coast of Somailia;Coast of Somailia;;Coast of Somailia;;;;;;;;;x
PROV1943;Coast of Yemen;Coast of Yemen;Coast of Yemen;;Coast of Yemen;;;;;;;;;x
PROV1944;Coast of Oman;Coast of Oman;Coast of Oman;;Coast of Oman;;;;;;;;;x
PROV1945;Gulf of Oman;Gulf of Oman;Gulf of Oman;;Gulf of Oman;;;;;;;;;x
PROV1946;Grand Erg;Grand Erg;Grand Erg;;Grand Erg;;;;;x;;;;
PROV1947;Ghat Sahara;Ghat Sahara;Ghat Sahara;;Ghat Sahara;;;;;x;;;;
PROV1948;South Sahara;South Sahara;South Sahara;;South Sahara;;;;;x;;;;
PROV1949;Tenere desert;Tenere desert;Tenere desert;;Tenere desert;;;;;x;;;;
PROV1950;South Tenere;South Tenere;South Tenere;;South Tenere;;;;;x;;;;
PROV806;Libyan desert;Libyan desert;Libyan desert;;Libyan desert;;;;;x;;;;
PROV1951;Badiyat ash-sham;Badiyat ash-sham;Badiyat ash-sham;;Badiyat ash-sham;;;;;x;;;;
PROV1952;Ténéré;Ténéré;Ténéré;;Ténéré;;;;;x;;;;
PROV1953;Tanezrouft;Tanezrouft;Tanezrouft;;Tanezrouft;;;;;x;;;;
